data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-11-09 22:39:55.144849;681;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard Norwood;masculino;boleto
2025-11-09 23:00:53.712861;682;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Heidi Hale;feminino;dinheiro
2025-11-09 23:36:47.862558;683;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Ahmad Amend;masculino;pix
2025-11-10 01:13:52.237970;684;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Delores Turner;feminino;cartão de crédito
2025-11-10 16:16:54.339095;685;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Katie Kitchen;feminino;dinheiro
2025-11-10 17:57:50.715365;686;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Miguel Howlett;masculino;dinheiro
2025-11-10 19:37:54.640322;687;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Betty Larsen;feminino;cartão de crédito
2025-11-10 20:43:48.214591;688;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Rita Tesh;feminino;boleto
2025-11-10 20:55:50.502333;689;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Linda Jacob;feminino;dinheiro
2025-11-11 00:21:50.064744;690;Florianópolis;Tiago Lima;Tablet Apple Ipad;Gretchen Ferguson;feminino;cartão de crédito
2025-11-11 15:18:55.059044;691;Florianópolis;Tiago Lima;Smartwatch Garmin;Richard Orth;masculino;dinheiro
2025-11-11 20:59:49.903389;692;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Joyce Olivarria;feminino;dinheiro
2025-11-11 22:04:47.610868;693;Florianópolis;Tiago Lima;Smartwatch Garmin;Samantha Collins;feminino;boleto
2025-11-12 00:18:54.731688;694;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Billie Smith;feminino;pix
2025-11-12 19:49:52.056047;695;Florianópolis;Tiago Lima;Smartwatch Garmin;Glenda Robinson;feminino;dinheiro
2025-11-12 21:56:54.312995;696;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Tommye Pichardo;feminino;dinheiro
2025-11-13 18:12:51.298395;697;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Nicole Runyon;feminino;pix
2025-11-13 19:49:48.795839;698;São Paulo;Lucas Pereira;Smartwatch Garmin;Ricky Nolan;masculino;pix
2025-11-13 21:16:48.534733;699;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Willian Turner;masculino;pix
2025-11-13 21:25:48.291059;700;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Laura Pryor;feminino;dinheiro
2025-11-13 22:19:54.337469;701;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Santina Hess;feminino;cartão de crédito
2025-11-14 00:59:47.859431;702;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Beverly Sayre;feminino;cartão de crédito
2025-11-14 15:08:52.649949;703;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;John Goodman;masculino;dinheiro
2025-11-14 16:44:52.444457;704;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Pat Duran;masculino;dinheiro
2025-11-14 18:32:52.196084;705;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Todd Criswell;masculino;cartão de crédito
2025-11-14 21:41:52.618087;706;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Shirley Mclaughlin;feminino;cartão de crédito
2025-11-14 22:12:50.823013;707;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Kent Nielsen;masculino;boleto
2025-11-14 22:42:53.793222;708;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Amy Leymeister;feminino;cartão de crédito
2025-11-15 00:39:48.973657;709;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Michelle Hill;feminino;pix
2025-11-15 18:42:48.130083;710;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Eleanor Rushing;feminino;dinheiro
2025-11-15 20:27:51.564203;711;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Helen Willoughby;feminino;dinheiro
2025-11-15 21:20:54.083016;712;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Rose Pham;feminino;boleto
2025-11-15 22:14:49.467526;713;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Darline Dotson;feminino;cartão de crédito
2025-11-15 23:47:50.535434;714;Florianópolis;Gabriela Santos;Smartwatch Garmin;Terry Frison;masculino;boleto
2025-11-16 00:05:51.821158;715;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Cody Mcguire;masculino;boleto
2025-11-16 00:24:52.685019;716;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kerry Brown;masculino;cartão de crédito
2025-11-16 00:36:53.116117;717;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Frances Lowe;feminino;cartão de crédito
2025-11-16 01:07:54.890341;718;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Blanch Perez;feminino;boleto
2025-11-16 14:43:55.239931;719;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Jon Cooley;masculino;pix
2025-11-16 15:49:49.244062;720;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Claude Compton;masculino;pix
2025-11-16 23:13:54.301874;721;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Manuel Stephens;masculino;cartão de crédito
2025-11-17 00:08:53.325712;722;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;John Harris;masculino;boleto
2025-11-17 16:31:54.715064;723;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Abraham Melvin;masculino;boleto
2025-11-17 22:18:51.809391;724;São Paulo;Lucas Pereira;Smartwatch Garmin;Ruth Spence;feminino;boleto
2025-11-18 01:12:51.328601;725;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Carrie Ruthstrom;feminino;dinheiro
2025-11-18 22:56:50.104054;726;São Paulo;Ana Oliveira;Smartwatch Garmin;Jean Briggs;feminino;pix
2025-11-19 00:16:52.660245;727;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Ruby Harp;feminino;boleto
2025-11-19 15:24:54.327120;728;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Justina Spangler;feminino;cartão de crédito
2025-11-19 15:51:55.320126;729;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Cherry Vernon;feminino;pix
2025-11-19 17:12:52.808448;730;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Candice Wurth;feminino;cartão de crédito
2025-11-19 18:30:55.423691;731;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Robin Beckett;feminino;pix
2025-11-19 22:00:49.065689;732;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Fannie Radford;feminino;dinheiro
2025-11-20 00:45:50.862537;733;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Esther Russell;feminino;boleto
2025-11-20 01:25:54.585651;734;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Katherine Mcelvaine;feminino;dinheiro
2025-11-20 16:18:52.951427;735;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Marlin Burke;masculino;cartão de crédito
2025-11-20 18:26:49.740038;736;São Paulo;Ana Oliveira;Tablet Apple Ipad;Olive Becton;feminino;pix
2025-11-20 19:23:53.501344;737;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Barry Goodrow;masculino;dinheiro
2025-11-20 20:25:55.425506;738;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Lori Barton;feminino;boleto
2025-11-20 21:55:51.238305;739;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Carrie Crowe;feminino;pix
2025-11-20 22:25:55.321893;740;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Claudia Burnham;feminino;cartão de crédito
2025-11-21 01:22:50.655840;741;São Paulo;Ana Oliveira;Smartwatch Garmin;William Amick;masculino;boleto
2025-11-21 17:04:49.519154;742;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Norma Winkler;feminino;dinheiro
2025-11-21 19:10:51.201836;743;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jewell Jaques;feminino;dinheiro
2025-11-21 19:28:55.036146;744;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jesse Garcia;masculino;dinheiro
2025-11-21 19:47:49.912589;745;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Dorothy Barfield;feminino;dinheiro
2025-11-22 15:19:49.736305;746;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Emilio Roberge;masculino;pix
2025-11-22 15:38:55.127781;747;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Kevin Wolff;masculino;boleto
2025-11-22 16:28:54.161351;748;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Colin Glynn;masculino;boleto
2025-11-22 17:03:50.956593;749;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Norma Joseph;feminino;dinheiro
2025-11-22 17:16:47.862005;750;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Julia Brooks;feminino;boleto
2025-11-22 17:58:49.613305;751;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;William Parham;masculino;pix
2025-11-22 18:21:51.236156;752;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Belinda Corbin;feminino;cartão de crédito
2025-11-22 18:22:50.546319;753;São Paulo;Ana Oliveira;Tablet Apple Ipad;Timothy Cleckler;masculino;boleto
2025-11-22 22:06:49.505570;754;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Albert Shin;masculino;boleto
2025-11-22 22:26:49.638384;755;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Rosa Dykes;feminino;cartão de crédito
2025-11-23 15:06:51.221081;756;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Tiffany Vogt;feminino;pix
2025-11-23 15:48:53.579339;757;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Nita Charles;feminino;dinheiro
2025-11-23 16:47:53.492829;758;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Shirley Allis;feminino;pix
2025-11-23 21:28:54.971280;759;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Austin Hyde;masculino;boleto
2025-11-23 22:22:51.690547;760;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Russel Petty;masculino;dinheiro
2025-11-24 00:22:54.257180;761;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Heather Rubin;feminino;pix
2025-11-24 00:38:53.325327;762;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;James Roy;masculino;cartão de crédito
2025-11-24 01:02:55.128730;763;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Dorothy Schiro;feminino;dinheiro
2025-11-24 01:19:49.126825;764;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Verna Laffoon;feminino;boleto
2025-11-24 19:20:53.023174;765;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Tommy Miller;masculino;dinheiro
2025-11-24 22:47:52.895992;766;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jillian Nardone;feminino;boleto
2025-11-24 22:55:50.078722;767;Florianópolis;Tiago Lima;Smartwatch Garmin;Douglas Donnally;masculino;cartão de crédito
2025-11-25 00:42:53.470901;768;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Pablo Woods;masculino;pix
2025-11-25 14:30:52.849826;769;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Brian Anderson;masculino;pix
2025-11-25 14:43:52.542735;770;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Nick Weaver;masculino;pix
2025-11-25 16:43:52.523992;771;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Karen Skinner;feminino;boleto
2025-11-25 18:57:48.128634;772;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Belinda Greene;feminino;boleto
2025-11-25 22:23:53.779209;773;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Dana Lagrimas;feminino;cartão de crédito
2025-11-26 00:26:47.879791;774;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Sherry Williams;feminino;dinheiro
2025-11-26 14:26:52.230049;775;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Richard Boozer;masculino;pix
2025-11-26 15:45:54.645676;776;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Ethel Miller;feminino;cartão de crédito
2025-11-26 18:19:50.461347;777;Florianópolis;Tiago Lima;Tablet Apple Ipad;Francis Moore;masculino;dinheiro
2025-11-26 18:25:54.329344;778;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Danny Wood;masculino;pix
2025-11-26 20:07:52.148166;779;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Sharon Ho;feminino;pix
2025-11-26 22:34:50.398861;780;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Julian Gonzales;masculino;pix
2025-11-27 00:17:52.812368;781;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Bernice Lewis;feminino;pix
2025-11-27 15:25:50.283807;782;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Carlos Easterling;masculino;dinheiro
2025-11-27 18:18:54.220152;783;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Gail Nguyen;feminino;boleto
2025-11-27 18:59:49.086740;784;Florianópolis;Tiago Lima;Smartwatch Garmin;David Jeffries;masculino;pix
2025-11-27 20:29:49.668729;785;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Harold Ryals;masculino;pix
2025-11-27 21:20:49.463075;786;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Desiree Johnson;feminino;cartão de crédito
2025-11-27 21:40:49.358453;787;São Paulo;Ana Oliveira;Smartwatch Garmin;Robin Franklin;feminino;pix
2025-11-27 22:19:55.044551;788;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Robert Messina;masculino;pix
2025-11-27 22:58:52.585681;789;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Richard Harris;masculino;cartão de crédito
2025-11-28 15:40:48.821037;790;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Alanna Hampton;feminino;dinheiro
2025-11-28 16:26:54.302147;791;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Jared Breiner;masculino;dinheiro
2025-11-28 16:29:49.332029;792;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jeffrey Brown;masculino;pix
2025-11-28 18:30:53.663622;793;Florianópolis;Tiago Lima;Notebook Dell Inspiron;John Sowl;masculino;boleto
2025-11-28 19:18:48.367067;794;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Wanda Short;feminino;pix
2025-11-28 20:40:48.480211;795;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Beatrice Mccorry;feminino;dinheiro
2025-11-29 15:18:49.517620;796;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Raymond Turner;masculino;dinheiro
2025-11-29 15:54:49.991718;797;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Steven Lachance;masculino;cartão de crédito
2025-11-29 18:20:51.598834;798;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Alfredo Hickerson;masculino;cartão de crédito
2025-11-29 19:32:52.622202;799;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Carroll Leyba;masculino;dinheiro
2025-11-29 20:02:50.423781;800;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Roxanne Napier;feminino;pix
2025-11-29 21:56:49.271860;801;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Darci Vigil;feminino;cartão de crédito
2025-11-29 23:23:52.718723;802;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Constance Newson;feminino;cartão de crédito
2025-11-29 23:44:53.017620;803;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jennette Cruz;feminino;boleto
2025-11-29 23:56:47.882267;804;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Katherine Sanders;feminino;pix
2025-11-30 01:00:48.980517;805;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Melanie Benner;feminino;pix
2025-11-30 15:00:51.943257;806;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Cheryl Browder;feminino;cartão de crédito
2025-11-30 19:11:48.625080;807;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Shirley Gardner;feminino;pix
2025-11-30 20:36:54.178206;808;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;John Vanschaick;masculino;cartão de crédito
2025-11-30 21:39:52.473858;809;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Tracy Beckett;feminino;dinheiro
2025-11-30 23:52:52.918197;810;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Daniel Mildon;masculino;dinheiro
2025-12-01 14:47:52.525062;811;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Lee Skinner;masculino;cartão de crédito
2025-12-01 15:28:53.387344;812;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Taylor Mccollough;feminino;pix
2025-12-01 17:20:49.636506;813;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Donald Pauley;masculino;boleto
2025-12-01 19:07:54.068401;814;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Bertha Jarboe;feminino;dinheiro
2025-12-01 20:20:50.464598;815;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Mae Hidalgo;feminino;cartão de crédito
2025-12-01 21:12:51.073722;816;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Francisca Bialczyk;feminino;pix
2025-12-02 01:11:53.567777;817;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Oscar Logan;masculino;pix
2025-12-02 14:33:47.466790;818;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Agnes Hartley;feminino;cartão de crédito
2025-12-02 15:58:49.718982;819;Florianópolis;Tiago Lima;Tablet Apple Ipad;Mattie Cohen;feminino;boleto
2025-12-02 16:00:54.424454;820;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Mackenzie Nichols;feminino;boleto
2025-12-02 16:43:53.584967;821;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Dawn Buford;feminino;cartão de crédito
2025-12-02 17:10:54.083855;822;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Ernest Isaacson;masculino;dinheiro
2025-12-02 19:45:51.065083;823;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Timothy Leffler;masculino;pix
2025-12-02 20:32:49.400645;824;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Winifred Goodridge;feminino;dinheiro
2025-12-02 23:29:55.316499;825;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Debbie Jefferson;feminino;dinheiro
2025-12-03 00:16:52.242399;826;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Renee Conley;feminino;dinheiro
2025-12-03 14:57:49.777634;827;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Sherill Robinson;feminino;cartão de crédito
2025-12-03 19:26:52.821852;828;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;William Laux;masculino;dinheiro
2025-12-03 23:40:48.678468;829;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Elbert Timme;masculino;cartão de crédito
2025-12-04 15:54:54.713519;830;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Dorothy Leclair;feminino;boleto
2025-12-04 16:44:54.444977;831;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Clifford Vandre;masculino;pix
2025-12-04 18:50:52.786070;832;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jack Strack;masculino;dinheiro
2025-12-04 19:12:49.711721;833;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Charles Gearhart;masculino;dinheiro
2025-12-04 19:33:50.978613;834;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Mattie Stockton;feminino;boleto
2025-12-04 20:38:53.586666;835;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Michael Olmstead;masculino;cartão de crédito
2025-12-04 21:23:48.023903;836;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kathy Gelabert;feminino;dinheiro
2025-12-04 23:13:54.161133;837;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Troy Jones;masculino;boleto
2025-12-04 23:20:52.030888;838;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;William Callis;masculino;cartão de crédito
2025-12-05 15:42:51.566697;839;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Tasha Romero;feminino;cartão de crédito
2025-12-05 17:02:54.785520;840;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Ruth Fyall;feminino;boleto
2025-12-05 20:17:52.901668;841;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Amanda Ward;feminino;boleto
2025-12-05 20:26:51.908484;842;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Arthur Harrower;masculino;dinheiro
2025-12-06 16:20:51.929385;843;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Gladys Doran;feminino;dinheiro
2025-12-06 18:28:51.158319;844;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Lindsay Micheals;feminino;pix
2025-12-06 22:23:52.504583;845;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Cierra Lindsay;feminino;cartão de crédito
2025-12-06 22:55:52.518220;846;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Samual Bush;masculino;cartão de crédito
2025-12-07 00:40:51.715848;847;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Scott Roth;masculino;pix
2025-12-07 15:33:54.088575;848;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Joanne Davidson;feminino;cartão de crédito
2025-12-07 23:37:51.397735;849;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Cristy Macias;feminino;cartão de crédito
2025-12-08 14:51:53.336036;850;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Richard Cyrus;masculino;boleto
2025-12-08 18:37:53.461177;851;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Douglas Thayer;masculino;pix
2025-12-09 00:20:53.042742;852;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Tyler Hendricks;masculino;boleto
2025-12-09 14:50:48.811714;853;São Paulo;Lucas Pereira;Tablet Apple Ipad;Eric Godfrey;masculino;pix
2025-12-09 15:10:52.645945;854;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Carolyn Stringer;feminino;boleto
2025-12-09 16:50:52.845254;855;São Paulo;Ana Oliveira;Smartwatch Garmin;Margaret Skinner;feminino;boleto
2025-12-09 17:19:53.584622;856;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Mary Briggs;feminino;pix
2025-12-10 14:43:50.566559;857;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Valerie Sanchez;feminino;cartão de crédito
2025-12-10 16:56:52.651139;858;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Rafael Rippel;masculino;pix
2025-12-10 19:34:49.667856;859;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Irene Patterson;feminino;pix
2025-12-11 22:14:52.646838;860;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kati Wall;feminino;boleto
2025-12-11 23:33:54.156752;861;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Paula Tomlinson;feminino;cartão de crédito
2025-12-12 14:43:49.520326;862;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Pearl Enstad;feminino;cartão de crédito
2025-12-13 00:54:50.350759;863;São Paulo;Ana Oliveira;Smartwatch Garmin;Robert Post;masculino;boleto
